papel;cotacao;pl;pvp;psr;dy;pa;pcg;pebit;pacl;evebit;evebitda;mrgebit;mrgliq;roic;roe;liqc;liq2m;patrliq;divbpatr;c5y
SQIA3;27.37;-110.33;3.7;3.592;0.0;1.49;25.87;62.33;-3.84;67.32;18.5;0.0576;-0.0288;0.0281;-0.0335;1.43;0.0;650717000.0;0.65;0.4632
SRNA3;12.62;147.29;1.42;1.227;0.0;0.38;-8.64;5.9;-0.66;14.09;8.65;0.20800000000000002;0.0086;0.0701;0.0096;0.78;1283160.0;5387220000.0;2.18;0.4489
STBP11;14.4;3.0;2.41;0.716;0.0;0.427;7.66;1.61;-0.71;2.79;2.36;0.44530000000000003;0.23870000000000002;0.31920000000000004;0.8031;1.33;0.0;1033070000.0;2.56;0.2544
STBP3;14.42;15.02;12.06;3.585;0.019;2.137;38.33;8.05;-3.57;9.24;7.79;0.44530000000000003;0.23870000000000002;0.31920000000000004;0.8031;1.33;0.0;1033070000.0;2.56;0.2544
STRP4;0.21;-2.85;-0.43;0.416;0.0;0.111;-0.18;-0.45;-0.09;-1.15;-1.15;-0.9181999999999999;-0.1458;-0.25489999999999996;0.1495;0.13;0.0;-12498000.0;-0.66;-0.3639
SUBA3;84.0;61.95;8.39;8.067;0.0;6.778;8.03;115.78;8.09;106.17;106.17;0.0697;0.13019999999999998;0.1911;0.1354;5.55;0.0;530396000.0;0.0;0.0
SULA11;22.25;52.23;1.13;0.432;0.0027;0.314;0.85;-13.07;-4.6;6.62;8.51;-0.033;0.0083;-0.0562;0.0217;2.29;0.0;8363840000.0;0.37;0.0166
SULA3;7.43;52.32;1.13;0.433;0.0027;0.314;0.85;-13.09;-4.61;6.59;8.48;-0.033;0.0083;-0.0562;0.0217;2.29;0.0;8363840000.0;0.37;0.0166
SULA4;7.63;53.73;1.17;0.444;0.0026;0.323;0.88;-13.45;-4.73;6.24;8.02;-0.033;0.0083;-0.0562;0.0217;2.29;0.0;8363840000.0;0.37;0.0166
SULT3;0.56;0.06;0.01;0.033;0.0;0.003;-0.02;0.49;0.0;0.67;0.66;0.0665;0.5737;0.006500000000000001;0.20079999999999998;0.29;0.0;616814000.0;0.01;0.2004
SULT4;0.43;0.04;0.01;0.025;0.0;0.002;-0.01;0.38;0.0;0.56;0.55;0.0665;0.5737;0.006500000000000001;0.20079999999999998;0.29;0.0;616814000.0;0.01;0.2004
SUZA4;13.9;1.27;0.18;0.047;0.0;0.015;0.08;0.21;-0.03;6.32;3.21;0.2217;0.1274;0.08380000000000001;0.1399;3.2;0.0;13484600000.0;6.89;0.0962
SUZB3;50.99;9.84;1.43;1.259;0.0;0.392;2.2;5.68;-0.84;11.79;5.98;0.2218;0.12869999999999998;0.08380000000000001;0.1452;3.2;358117000.0;45118400000.0;2.06;0.056299999999999996
SUZB5;21.13;4.08;0.59;0.522;0.0;0.162;0.91;2.35;-0.35;8.47;4.29;0.2218;0.12869999999999998;0.08380000000000001;0.1452;3.2;0.0;45118400000.0;2.06;0.056299999999999996
SUZB6;17.88;3.45;0.5;0.442;0.0;0.137;0.77;1.99;-0.3;8.1;4.11;0.2218;0.12869999999999998;0.08380000000000001;0.1452;3.2;0.0;45118400000.0;2.06;0.056299999999999996
SYNE3;4.73;6.1;0.99;2.235;0.6426999999999999;0.306;5.94;6.46;-1.21;7.87;5.69;0.3457;0.3497;0.0546;0.1618;1.51;3952940.0;731111000.0;0.63;-0.1211
SZPQ4;6.64;-7.85;2.2;0.855;0.0;0.744;2.62;-20.31;-3.17;-22.77;-22.77;-0.0421;-0.10890000000000001;-0.0377;-0.28;2.97;0.0;684467000.0;0.3;-0.11710000000000001
TAEE11;40.07;8.01;1.81;3.061;0.0806;0.633;10.17;5.99;-1.28;10.01;9.84;0.511;0.3821;0.1127;0.2254;1.67;110070000.0;7645340000.0;1.35;0.06269999999999999
TAEE3;13.2;7.92;1.78;3.025;0.0815;0.625;10.05;5.92;-1.27;9.94;9.77;0.511;0.3821;0.1127;0.2254;1.67;1489380.0;7645340000.0;1.35;0.06269999999999999
TAEE4;13.46;8.07;1.82;3.084;0.08;0.638;10.25;6.04;-1.29;10.05;9.89;0.511;0.3821;0.1127;0.2254;1.67;2754670.0;7645340000.0;1.35;0.06269999999999999
TAMM3;52.6;-22.68;3.79;0.625;0.0;0.523;-31.04;9.74;-0.96;17.98;9.65;0.0641;-0.022099999999999998;0.0636;-0.16699999999999998;0.95;0.0;2174310000.0;4.08;0.09789999999999999
TAMM4;52.73;-22.74;3.8;0.626;0.0;0.524;-31.11;9.77;-0.96;18.01;9.66;0.0641;-0.022099999999999998;0.0636;-0.16699999999999998;0.95;0.0;2174310000.0;4.08;0.09789999999999999
TANC4;43.0;-18.54;3.1;0.511;0.0;0.428;-25.37;7.96;-0.78;16.2;8.69;0.0641;-0.022099999999999998;0.0636;-0.16699999999999998;0.95;0.0;2174310000.0;4.08;0.09789999999999999
TARP11;18.02;0.82;0.25;26.009;0.0;0.245;0.0;197.74;0.0;195.29;195.29;0.1315;31.7005;0.0;0.2989;0.0;0.0;678212000.0;0.0;-0.7136
TASA3;5.42;6.1;0.58;0.494;0.034;0.303;1.59;11.18;3.6;19.73;11.7;0.044199999999999996;0.081;0.031;0.0956;1.51;113991.0;1294480000.0;0.6;-0.1388
TASA4;5.38;6.06;0.58;0.491;0.0342;0.301;1.58;11.1;3.57;19.65;11.66;0.044199999999999996;0.081;0.031;0.0956;1.51;1813400.0;1294480000.0;0.6;-0.1388
TBLE5;12.0;4.52;1.11;1.078;0.0;0.242;22.23;2.43;-0.39;6.75;5.49;0.4432;0.2534;0.1105;0.2466;1.08;0.0;12304200000.0;2.35;-0.0206
TBLE6;10.65;4.01;0.99;0.957;0.0;0.215;19.73;2.16;-0.35;6.48;5.27;0.4432;0.2534;0.1105;0.2466;1.08;0.0;12304200000.0;2.35;-0.0206
TCNO3;1.2;-6.81;-8.4;0.0;0.0;0.034;-0.08;-2.87;-0.04;-15.11;-17.45;0.0;0.0;-0.0159;1.2336;0.28;0.0;-946000.0;-35.76;-0.3239
TCNO4;0.85;-4.82;-5.95;0.0;0.0;0.024;-0.06;-2.04;-0.03;-14.27;-16.48;0.0;0.0;-0.0159;1.2336;0.28;0.0;-946000.0;-35.76;-0.3239
TCOC3;38.85;14.9;1.8;2.225;0.0;1.307;3.78;14.48;4.39;12.23;12.23;0.1537;0.1493;0.1398;0.1206;2.53;0.0;2812920000.0;0.04;0.1671
TCOC4;27.2;10.43;1.26;1.558;0.0;0.915;2.65;10.14;3.07;7.89;7.89;0.1537;0.1493;0.1398;0.1206;2.53;0.0;2812920000.0;0.04;0.1671
TCSA3;1.28;-0.72;0.3;0.34;0.0;0.086;-1.26;-0.84;-0.2;-5.39;-5.81;-0.406;-0.4678;-0.1085;-0.4207;0.81;111360.0;309730000.0;1.81;0.2141
TCSL4;7.82;9.95;0.83;1.105;0.0;0.475;8.93;5.69;-2.2;5.61;2.18;0.19440000000000002;0.11109999999999999;0.0967;0.0833;1.34;0.0;22847800000.0;0.14;0.0229
TDBH3;0.56;-15.81;1.08;0.769;0.0;0.688;-5.22;7.4;-4.8;8.91;8.91;0.1038;-0.048600000000000004;0.1048;-0.06849999999999999;0.63;0.0;554115000.0;0.27;0.3574
TDBH4;0.66;-18.63;1.28;0.906;0.0;0.811;-6.15;8.73;-5.66;10.23;10.23;0.1038;-0.048600000000000004;0.1048;-0.06849999999999999;0.63;0.0;554115000.0;0.27;0.3574
TECN3;7.1;6.32;0.99;0.953;0.0944;0.608;1.3;4.8;2.1;5.03;5.66;0.1986;0.1507;0.1545;0.1564;3.25;449972.0;437339000.0;0.21;0.0791
TEFC11;35.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.45;3.45;0.2354;0.1418;0.1485;0.4672;0.61;0.0;45856000000.0;2.95;0.1291
TEKA3;42.5;-0.13;-0.01;0.066;0.0;0.017;-0.01;1.33;-0.01;39.59;31.09;0.0495;-0.528;0.0213;0.0776;0.05;0.0;-2202960000.0;-0.28;0.2375
TEKA4;21.25;-0.06;0.0;0.033;0.0;0.009;0.0;0.67;0.0;38.92;30.57;0.0495;-0.528;0.0213;0.0776;0.05;0.0;-2202960000.0;-0.28;0.2375
TELB3;11.35;20.61;0.76;2.505;0.0;0.274;0.65;-3.77;-2.16;0.74;7.99;-0.6651;0.1216;-0.1202;0.0368;5.55;9737.33;1527940000.0;0.0;0.13
TELB4;7.76;14.09;0.52;1.713;0.0;0.187;0.45;-2.58;-1.48;1.93;20.87;-0.6651;0.1216;-0.1202;0.0368;5.55;20465.4;1527940000.0;0.0;0.13
TEMP3;4.15;11.64;4.92;0.98;0.0;2.014;9.98;10.6;19.39;9.55;7.74;0.0925;0.0842;0.34490000000000004;0.4227;1.41;0.0;135736000.0;0.23;-0.1311
TEND3;25.19;7.31;2.52;0.804;0.049;0.499;1.75;5.82;-2.55;6.4;5.66;0.1381;0.10640000000000001;0.1081;0.34409999999999996;1.89;56070300.0;1227280000.0;1.0;0.1081
TENE5;0.5;0.0;0.0;0.081;0.0;0.006;-0.03;-0.07;0.0;-0.03;-0.07;-1.1521;-29.1763;-0.0862;0.1374;0.22;0.0;-157757000.0;0.0;5.814500000000001
TENE7;9.8;-0.05;-0.01;1.596;0.0;0.116;-0.61;-1.39;-0.01;-1.35;-3.05;-1.1521;-29.1763;-0.0862;0.1374;0.22;0.0;-157757000.0;0.0;5.814500000000001
TERI3;64.28;-8.83;0.29;0.107;0.0;0.081;7.9;7.2;-0.26;39.56;39.56;0.0149;-0.0191;0.0125;-0.0327;1.03;0.0;3641000000.0;1.43;0.0794
TESA3;48.0;-13.3;1.62;1.007;0.0;0.523;-11.1;9.41;-1.35;15.25;10.09;0.10710000000000001;-0.0758;0.0642;-0.12179999999999999;0.86;0.0;858223000.0;1.04;0.1548
TFCO4;16.14;17.73;4.66;2.481;0.0178;2.744;6.21;12.41;10.18;13.16;12.01;0.1999;0.13970000000000002;0.2521;0.2631;2.86;13230600.0;530276000.0;0.32;0.244
TGMA3;35.5;8.5;2.38;1.046;0.12480000000000001;1.683;5.27;6.73;7.49;6.5;5.99;0.1555;0.1232;0.3204;0.2802;2.61;7083130.0;984234000.0;0.17;0.2212
TIET11;17.44;6.09;3.13;3.01;0.0;0.638;1434.52;5.02;-1.05;8.78;6.62;0.5992999999999999;0.4991;0.13970000000000002;0.5145000000000001;1.0;0.0;2222740000.0;2.67;0.0776
TIET3;3.49;6.09;3.13;3.012;0.0;0.638;1435.34;5.03;-1.05;8.78;6.63;0.5992999999999999;0.4991;0.13970000000000002;0.5145000000000001;1.0;0.0;2222740000.0;2.67;0.0776
TIET4;3.51;6.13;3.15;3.029;0.0;0.642;1443.57;5.06;-1.05;8.81;6.65;0.5992999999999999;0.4991;0.13970000000000002;0.5145000000000001;1.0;0.0;2222740000.0;2.67;0.0776
TIMP3;13.46;17.13;1.43;1.903;0.0;0.818;15.37;9.79;-3.78;9.72;3.77;0.19440000000000002;0.11109999999999999;0.0967;0.0833;1.34;0.0;22847800000.0;0.14;0.0229
TIMS3;22.29;21.66;2.11;3.918;0.114;0.929;-89.98;15.21;-2.95;14.17;5.64;0.2575;0.1809;0.07519999999999999;0.09759999999999999;0.96;150516000.0;25213200000.0;0.11;-0.10039999999999999
TKNO4;209.5;17.36;1.84;2.048;0.098;1.529;3.43;20.4;3.73;17.9;14.01;0.10039999999999999;0.11789999999999999;0.1026;0.10619999999999999;4.29;83906.5;334897000.0;0.01;-0.0034999999999999996
TLCP3;48.0;-5.02;1.76;0.824;0.0;0.533;-2.76;-26.61;-1.33;-43.86;-43.86;-0.031;-0.16399999999999998;-0.0252;-0.3504;0.61;0.0;262979000.0;1.21;0.0909
TLCP4;34.11;-3.57;1.25;0.586;0.0;0.379;-1.96;-18.91;-0.95;-36.16;-36.16;-0.031;-0.16399999999999998;-0.0252;-0.3504;0.61;0.0;262979000.0;1.21;0.0909
TMAR3;62.0;166.16;1.04;0.765;0.0;0.268;2.2;5.96;-0.74;10.21;3.96;0.1284;-0.0042;0.057800000000000004;0.0063;1.62;0.0;20448500000.0;1.38;0.14800000000000002
TMAR5;42.67;114.35;0.72;0.527;0.0;0.184;1.51;4.1;-0.51;8.35;3.24;0.1284;-0.0042;0.057800000000000004;0.0063;1.62;0.0;20448500000.0;1.38;0.14800000000000002
TMAR6;42.01;112.59;0.71;0.519;0.0;0.181;1.49;4.04;-0.5;8.29;3.21;0.1284;-0.0042;0.057800000000000004;0.0063;1.62;0.0;20448500000.0;1.38;0.14800000000000002
TMCP3;56.0;18.58;1.38;1.525;0.0;0.937;3.85;24.25;4.74;19.68;19.68;0.0629;0.0975;0.0554;0.07440000000000001;2.3;0.0;1798930000.0;0.03;0.10490000000000001
TMCP4;58.2;19.31;1.44;1.585;0.0;0.973;4.0;25.21;4.92;20.63;20.63;0.0629;0.0975;0.0554;0.07440000000000001;2.3;0.0;1798930000.0;0.03;0.10490000000000001
TMGC11;900.0;14.26;1.83;1.309;0.0;1.26;7.62;20.08;13.46;18.75;18.75;0.0652;0.09179999999999999;0.0873;0.1283;1.69;0.0;1167010000.0;0.05;0.10490000000000001
TMGC12;550.0;8.71;1.12;0.8;0.0;0.77;4.66;12.27;8.22;10.94;10.94;0.0652;0.09179999999999999;0.0873;0.1283;1.69;0.0;1167010000.0;0.05;0.10490000000000001
TMGC13;966.14;15.31;1.96;1.406;0.0;1.353;8.18;21.56;14.45;20.23;20.23;0.0652;0.09179999999999999;0.0873;0.1283;1.69;0.0;1167010000.0;0.05;0.10490000000000001
TMGC3;1500.0;23.77;3.05;2.182;0.0;2.101;12.7;33.47;22.43;32.14;32.14;0.0652;0.09179999999999999;0.0873;0.1283;1.69;0.0;1167010000.0;0.05;0.10490000000000001
TMGC7;800.01;12.68;1.63;1.164;0.0;1.12;6.77;17.85;11.96;16.52;16.52;0.0652;0.09179999999999999;0.0873;0.1283;1.69;0.0;1167010000.0;0.05;0.10490000000000001
TNCP3;184.85;14.59;2.52;3.129;0.0;1.717;53.3;12.0;-22.58;12.03;8.83;0.2608;0.2144;0.1648;0.1729;1.15;0.0;13081500000.0;0.09;0.9779000000000001
TNCP4;182.6;14.42;2.49;3.091;0.0;1.696;52.65;11.85;-22.3;11.88;8.72;0.2608;0.2144;0.1648;0.1729;1.15;0.0;13081500000.0;0.09;0.9779000000000001
TNEP3;3.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.09;-1.09;0.20920000000000002;0.25420000000000004;0.2053;0.228;2.39;0.0;955105000.0;0.06;0.0815
TNEP4;3.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.09;-1.09;0.20920000000000002;0.25420000000000004;0.2053;0.228;2.39;0.0;955105000.0;0.06;0.0815
TNLP3;27.75;35.39;0.96;0.468;0.0;0.17;1.76;4.63;-0.45;10.31;10.31;0.1012;-0.0007000000000000001;0.0458;0.027200000000000002;1.48;0.0;13736000000.0;2.02;0.1539
TNLP4;20.36;25.96;0.71;0.344;0.0;0.125;1.29;3.4;-0.33;9.07;9.07;0.1012;-0.0007000000000000001;0.0458;0.027200000000000002;1.48;0.0;13736000000.0;2.02;0.1539
TOKY3;0.73;-1.29;586.71;0.208;0.0;82.151;-3852.16;-18.03;-127.17;-18.11;3.65;-0.0115;-0.1963;-5.4353;-455.89099999999996;0.94;671488.0;269731.0;2.53;0.0005
TOTS3;44.04;32.52;5.2;4.502;0.0139;2.863;14.62;11.88;-39.55;11.73;10.14;0.3789;0.1427;0.3172;0.15990000000000001;2.35;129518000.0;5077360000.0;0.33;0.17489999999999997
TOYB3;2.29;-43.94;-4.97;4.815;0.0;4.035;-5.93;-8.28;-3.5;-8.39;-8.87;-0.5816;-0.1096;-0.5936;0.1131;0.49;0.0;-13852000.0;-0.07;-0.2699
TOYB4;2.5;-47.96;-5.43;5.256;0.0;4.405;-6.47;-9.04;-3.83;-9.15;-9.67;-0.5816;-0.1096;-0.5936;0.1131;0.49;0.0;-13852000.0;-0.07;-0.2699
TPIS3;5.34;-3.19;0.27;0.206;0.10279999999999999;0.092;-0.24;1.86;-0.15;11.48;4.0;0.1109;-0.09;0.0521;-0.0857;0.16;206558.0;859637000.0;1.5;0.0305
TPRC3;113.5;0.14;0.01;0.016;0.0;0.007;0.13;0.08;-0.03;0.01;0.0;0.19440000000000002;0.11109999999999999;0.0967;0.0833;1.34;0.0;22847800000.0;0.14;0.0229
TPRC6;105.0;0.13;0.01;0.015;0.0;0.006;0.12;0.08;-0.03;0.0;0.0;0.19440000000000002;0.11109999999999999;0.0967;0.0833;1.34;0.0;22847800000.0;0.14;0.0229
TRAD3;3.78;-3.06;0.83;4.816;0.0;0.696;1.54;-3.47;1.58;-2.89;-3.64;-1.3862999999999999;-1.5836000000000001;-0.22699999999999998;-0.2703;9.31;137103.0;183145000.0;0.0;-0.2938
TRFO3;4.53;10.32;2.58;0.804;0.0;1.039;4.65;5.52;7.37;5.12;5.12;0.1458;0.078;0.2763;0.2501;1.43;0.0;76165000.0;0.26;0.16469999999999999
TRFO4;4.7;10.7;2.68;0.835;0.0;1.078;4.82;5.73;7.65;5.33;5.33;0.1458;0.078;0.2763;0.2501;1.43;0.0;76165000.0;0.26;0.16469999999999999
TRIS3;6.07;6.91;0.93;1.085;0.1629;0.421;0.74;7.22;1.3;9.5;8.37;0.1503;0.1629;0.07200000000000001;0.1344;2.96;3314260.0;1586440000.0;0.67;0.1539
TROR3;2.63;-0.03;-0.01;0.598;0.0;0.532;-0.01;-6.57;-0.01;-728.92;-728.92;-0.0911;-17.4552;-0.0977;0.2114;0.01;0.0;-1959650000.0;-0.8;0.0634
TROR4;1.56;-0.02;0.0;0.355;0.0;0.316;0.0;-3.9;0.0;-726.24;-726.24;-0.0911;-17.4552;-0.0977;0.2114;0.01;0.0;-1959650000.0;-0.8;0.0634
TRPN3;0.71;0.44;0.54;0.263;1.0473999999999999;0.399;0.59;0.36;0.59;-0.35;-0.35;0.7228;0.5929;5.2301;1.2235;3.61;0.0;59358000.0;0.0;0.057699999999999994
TSEP3;40.0;33.05;1.79;1.768;0.0;1.25;5.24;20.44;6.11;17.91;17.91;0.08650000000000001;0.0535;0.091;0.054299999999999994;1.88;0.0;2047020000.0;0.0;0.045
TSEP4;29.01;23.97;1.3;1.282;0.0;0.906;3.8;14.82;4.43;12.29;12.29;0.08650000000000001;0.0535;0.091;0.054299999999999994;1.88;0.0;2047020000.0;0.0;0.045
TSPP3;12.6;1.72;0.51;0.262;0.0;0.225;-5.59;1.19;-0.91;1.63;1.63;0.22010000000000002;0.152;0.23920000000000002;0.2988;0.89;0.0;9816290000.0;0.35;0.1306
TSPP4;9.05;1.24;0.37;0.188;0.0;0.162;-4.02;0.85;-0.65;1.3;1.3;0.22010000000000002;0.152;0.23920000000000002;0.2988;0.89;0.0;9816290000.0;0.35;0.1306
TTEN3;16.48;9.53;1.75;0.517;0.0226;0.665;3.26;10.26;27.9;12.66;11.1;0.0504;0.0542;0.1067;0.184;1.46;20602900.0;4693380000.0;0.87;0.36869999999999997
TUPY3;11.65;-12.12;0.5;0.154;0.0;0.156;0.43;3.17;-2.24;7.87;4.35;0.0487;-0.0129;0.0703;-0.041299999999999996;2.45;12774700.0;3081650000.0;1.28;0.10949999999999999
TUPY4;48.21;-50.14;2.07;0.638;0.0;0.647;1.77;13.11;-9.26;17.82;9.84;0.0487;-0.0129;0.0703;-0.041299999999999996;2.45;0.0;3081650000.0;1.28;0.10949999999999999
TVIT3;19.3;23.46;5.45;1.705;0.0;2.424;175.42;16.02;-12.72;17.14;17.14;0.10640000000000001;0.0727;0.17579999999999998;0.2324;1.04;0.0;314984000.0;0.56;0.0
TXRX3;9.97;-0.73;-0.11;0.376;0.0;0.244;-0.23;-5.09;-0.09;-46.0;-93.94;-0.0739;-0.5135000000000001;-0.051;0.1503;0.28;99.7;-385474000.0;-0.89;-0.1032
TXRX4;1.57;-0.12;-0.02;0.059;0.0;0.038;-0.04;-0.8;-0.01;-41.71;-85.18;-0.0739;-0.5135000000000001;-0.051;0.1503;0.28;404.28;-385474000.0;-0.89;-0.1032
UBBR11;14.75;1201.81;3.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033;0.0;0.0;10317200000.0;0.0;0.1058
UBBR3;18.0;1466.61;4.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033;0.0;0.0;10317200000.0;0.0;0.1058
UBBR4;7.49;610.27;1.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033;0.0;0.0;10317200000.0;0.0;0.1058
UCAS3;1.4;-39.52;0.51;0.389;0.0;0.241;7.06;-7.62;-1.01;-13.45;23.66;-0.051100000000000007;-0.0098;-0.0369;-0.0128;1.14;57402.2;183135000.0;0.61;0.0175
UCOP4;6.5;18.01;1.3;19.05;0.0;0.844;5.14;22.7;-8.61;24.17;41.56;0.8392000000000001;1.1051;0.0391;0.0723;13.37;0.0;972713000.0;0.16;0.0925
UGPA3;21.32;8.0;1.45;0.17;0.0821;0.522;3.22;4.4;-2.24;7.07;5.57;0.0387;0.0227;0.1419;0.1814;1.83;145630000.0;16387700000.0;1.13;0.0526
UGPA4;27.1;10.17;1.85;0.216;0.0;0.664;4.09;5.59;-2.85;8.27;6.51;0.0387;0.0227;0.1419;0.1814;1.83;0.0;16387700000.0;1.13;0.0526
UNIP3;58.15;8.37;2.66;1.188;0.195;0.862;3.14;6.93;-3.15;8.61;6.42;0.1716;0.1412;0.17079999999999998;0.3182;3.18;986552.0;2470310000.0;1.34;-0.051399999999999994
UNIP5;57.63;8.3;2.64;1.178;0.2165;0.854;3.11;6.86;-3.13;8.55;6.37;0.1716;0.1412;0.17079999999999998;0.3182;3.18;27987.6;2470310000.0;1.34;-0.051399999999999994
UNIP6;58.69;8.45;2.69;1.199;0.2126;0.87;3.17;6.99;-3.18;8.68;6.47;0.1716;0.1412;0.17079999999999998;0.3182;3.18;20423600.0;2470310000.0;1.34;-0.051399999999999994
UOLL4;19.62;43.52;2.35;2.054;0.0;1.403;457.14;15.14;-12.83;16.49;16.49;0.1356;0.046900000000000004;0.1057;0.054000000000000006;1.01;0.0;1003690000.0;0.23;0.21989999999999998
USIM3;6.49;-2.44;0.39;0.306;0.0;0.23;0.65;7.84;1.74;8.05;3.63;0.039;-0.1188;0.0384;-0.1603;4.21;3460280.0;20751300000.0;0.3;-0.053200000000000004
USIM5;6.55;-2.47;0.4;0.309;0.0;0.232;0.66;7.91;1.75;8.12;3.66;0.039;-0.1188;0.0384;-0.1603;4.21;60653200.0;20751300000.0;0.3;-0.053200000000000004
USIM6;8.0;-3.01;0.48;0.377;0.0;0.284;0.8;9.66;2.14;9.87;4.45;0.039;-0.1188;0.0384;-0.1603;4.21;0.0;20751300000.0;0.3;-0.053200000000000004
VAGV3;1.14;-0.05;-0.01;0.014;0.0;0.037;-0.08;-0.27;-0.01;-8.9;-8.9;-0.0508;-0.2929;-0.1514;0.2073;0.52;0.0;-8194580000.0;-0.31;0.0106
VAGV4;1.02;-0.04;-0.01;0.012;0.0;0.033;-0.07;-0.24;-0.01;-8.87;-8.87;-0.0508;-0.2929;-0.1514;0.2073;0.52;0.0;-8194580000.0;-0.31;0.0106
VALE3;74.72;11.24;1.55;1.59;0.102;0.699;20.16;4.8;-1.97;5.74;4.61;0.3309;0.13720000000000002;0.1671;0.1384;1.24;1765450000.0;218127000000.0;0.45;-0.07690000000000001
VALE5;33.36;5.02;0.69;0.71;0.0;0.312;9.0;2.15;-0.88;3.08;2.47;0.3309;0.13720000000000002;0.1671;0.1384;1.24;0.0;218127000000.0;0.45;-0.07690000000000001
VAMO3;3.3;26.8;1.36;1.053;0.0426;0.155;1.11;1.33;-0.26;5.77;4.27;0.792;0.0393;0.152;0.0506;1.93;56616600.0;2630600000.0;6.28;0.121
VBBR3;25.53;16.65;1.44;0.167;0.057800000000000004;0.502;2.42;7.28;-2.0;11.81;9.71;0.023;0.009899999999999999;0.0834;0.0867;2.09;256374000.0;21201000000.0;1.18;0.0946
VCPA4;26.01;4.72;1.02;0.789;0.0;0.353;3.76;2.01;-1.0;4.05;2.99;0.3918;0.1675;0.22949999999999998;0.2157;1.46;0.0;14149000000.0;1.46;0.2271
VGOR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.77;6.77;0.045;-0.045899999999999996;0.06;-0.2429;1.04;0.0;135178000.0;1.89;0.04769999999999999
VGOR4;5.87;-29.58;7.18;1.229;0.0;1.468;113.97;27.32;-3.22;34.09;34.09;0.045;-0.045899999999999996;0.06;-0.2429;1.04;0.0;135178000.0;1.89;0.04769999999999999
VIGR3;25.0;36.57;2.55;0.763;0.0;0.899;11.45;12.39;-5.02;15.2;22.95;0.0616;0.022799999999999997;0.0906;0.0698;1.26;0.0;1593560000.0;0.84;0.5472
VINE3;17.2;4.04;0.65;0.577;0.0;0.34;1.38;4.52;7.6;7.4;5.54;0.1276;0.1442;0.0862;0.16140000000000002;1.91;0.0;1118520000.0;0.6;0.022099999999999998
VINE5;17.64;4.14;0.67;0.592;0.0;0.349;1.41;4.64;7.8;7.52;5.63;0.1276;0.1442;0.0862;0.16140000000000002;1.91;0.0;1118520000.0;0.6;0.022099999999999998
VITT3;4.61;11.11;1.1;0.831;0.0625;0.73;2.09;8.71;2.66;10.56;8.02;0.0953;0.0742;0.0944;0.099;2.35;769638.0;617380000.0;0.36;0.0152
VIVA3;30.95;9.86;2.49;2.542;0.043899999999999995;1.556;2.99;9.48;5.78;9.89;8.32;0.2681;0.25780000000000003;0.1813;0.2525;5.17;91521100.0;2935850000.0;0.19;0.2113
VIVO3;65.79;8.99;2.69;1.366;0.0;1.175;-29.21;6.21;-4.74;6.65;6.65;0.22010000000000002;0.152;0.23920000000000002;0.2988;0.89;0.0;9816290000.0;0.35;0.1306
VIVO4;71.8;9.81;2.93;1.491;0.0;1.282;-31.87;6.78;-5.17;7.22;7.22;0.22010000000000002;0.152;0.23920000000000002;0.2988;0.89;0.0;9816290000.0;0.35;0.1306
VIVR3;0.61;-1.68;0.38;0.79;0.0;0.123;1.82;-2.74;-0.53;-4.04;-4.19;-0.2883;-0.4703;-0.04769999999999999;-0.2288;1.19;36278.6;77426000.0;0.32;-0.1152
VIVT3;33.4;17.8;1.57;1.84;0.0501;0.87;291.76;12.08;-3.46;13.34;5.0;0.1524;0.1032;0.083;0.0885;1.02;119610000.0;68438100000.0;0.26;0.07690000000000001
VIVT4;45.34;24.16;2.14;2.498;0.0;1.181;396.06;16.39;-4.7;17.66;6.62;0.1524;0.1032;0.083;0.0885;1.02;0.0;68438100000.0;0.26;0.07690000000000001
VLID3;20.81;7.11;0.99;0.803;0.14800000000000002;0.593;1.72;5.39;5.5;5.58;4.08;0.149;0.1142;0.1469;0.1391;3.14;7173440.0;1721540000.0;0.35;0.0012
VNET3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13006700000.0;0.0;0.0552
VPSC3;6.03;-0.03;2.59;0.017;0.0;0.02;-0.03;-0.08;-0.04;-0.15;-0.15;-0.22820000000000001;-0.5589999999999999;-0.28559999999999997;-82.4683;0.43;0.0;1232000.0;6.15;-0.1002
VPSC4;9.99;-0.05;4.3;0.029;0.0;0.033;-0.06;-0.13;-0.06;-0.2;-0.2;-0.22820000000000001;-0.5589999999999999;-0.28559999999999997;-82.4683;0.43;0.0;1232000.0;6.15;-0.1002
VPTA3;5.0;-0.03;0.0;0.124;0.0;0.026;-0.01;-0.06;0.0;-6.82;-6.82;-1.9357;-3.9638;-0.45;0.1011;0.23;0.0;-867658000.0;-0.34;-0.5891
